DateTime,STATUS,RESPONSE_TIME
2020-04-27 20:39:32.832961,1,1.04223
2020-04-27 20:39:32.853987,1,1.015959
2020-04-27 20:39:32.821483,1,1.052584
2020-04-27 20:39:32.843850,1,1.030114
2020-04-27 20:39:38.227995,1,0.685222
2020-04-27 20:39:38.216678,1,0.73113
2020-04-27 20:39:38.243643,1,0.754594
2020-04-27 20:39:38.255079,1,1.033809
2020-04-27 20:39:42.765626,1,0.792363
2020-04-27 20:39:42.754285,1,0.793467
2020-04-27 20:39:42.743393,1,0.814375
2020-04-27 20:39:42.729748,1,1.030269
2020-04-27 20:39:42.715288,1,3.617681
2020-04-27 20:39:49.673851,1,0.723403
2020-04-27 20:39:49.684660,1,0.737997
2020-04-27 20:39:49.700289,1,0.813126
2020-04-27 20:39:49.661649,1,1.070715
2020-04-27 20:39:54.296075,1,0.866406
2020-04-27 20:39:54.284916,1,0.838876
2020-04-27 20:39:54.320449,1,0.834479
2020-04-27 20:39:54.308402,1,1.406859
2020-04-27 20:39:59.329555,1,0.840961
2020-04-27 20:39:59.305841,1,0.9666
2020-04-27 20:39:59.319075,1,1.454974
