DateTime,URL,STATUS,RESPONSE_TIME,RESPONSE_CODE,RESPONSE_ERROR
27-04-2020_19:34:53,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1061cebd0>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061c7910>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1061c7fd0>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e3e50>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107205910>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061ce850>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107205a50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107205250>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x106150a10>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107216c10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10720ea10>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x107216890>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10720eb90>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10721cf50>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224fd0>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106167fd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1061bb710>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:34:53,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061d8710>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e3c10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e3490>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e3150>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e94d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e9690>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106150e10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061bb850>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061bb150>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106102610>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224110>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224ed0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:34:53,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1072056d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106170390>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061c7950>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1061bb210>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061c7f10>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106145ed0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224c90>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1072057d0>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224410>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224b90>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106106fd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106150990>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1061505d0>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106167950>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106134d90>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061bbf10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x10721d790>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061bbf10>: Failed to establish a new connection: [Errno 65] No route to host'))"
27-04-2020_19:35:28,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061c7c90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061bbe10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061d8610>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061ce610>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107205050>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e3550>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224fd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061d8550>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e3bd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061ceed0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10721d310>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e3e50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:35:28,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e3510>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107205590>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224510>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106136b90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://a1234.execute-api.us-west.amazonaws.com/start/,Down,NA,NA,"HTTPSConnectionPool(host='a1234.execute-api.us-west.amazonaws.com', port=443): Max retries exceeded with url: /start/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1072450d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10613e9d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061e9fd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x107205d50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106145cd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1060f6b90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106167450>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x1061d8950>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1061bbcd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107224d90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106170690>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106134150>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106170ad0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107215bd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x106136110>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106136c90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://api.sendgrid.com/v3/mail/send ,Down,NA,NA,"HTTPSConnectionPool(host='api.sendgrid.com', port=443): Max retries exceeded with url: /v3/mail/send%20 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x106102890>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10720e9d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10723d290>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://developers.google.com/,Down,NA,NA,"HTTPSConnectionPool(host='developers.google.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107236a10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10723d410>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,http://demo.appspot.com/,Down,NA,NA,"HTTPConnectionPool(host='demo.appspot.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x107245f50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://odata.intel.com/,Down,NA,NA,"HTTPSConnectionPool(host='odata.intel.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x107253ad0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://api.workspan.com/v1/person/me,Down,NA,NA,"HTTPSConnectionPool(host='api.workspan.com', port=443): Max retries exceeded with url: /v1/person/me (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10725d090>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
27-04-2020_19:36:03,https://demo.appspot.com/_ah/api/v1,Down,NA,NA,"HTTPSConnectionPool(host='demo.appspot.com', port=443): Max retries exceeded with url: /_ah/api/v1 (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x10725d5d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))"
