DateTime,STATUS,RESPONSE_TIME
2020-04-27 20:39:32.838100,1,0.424236
2020-04-27 20:39:32.826991,1,0.454795
2020-04-27 20:39:32.849090,1,0.459071
2020-04-27 20:39:32.815670,1,0.50114
2020-04-27 20:39:38.211309,1,0.359717
2020-04-27 20:39:38.224571,1,0.364528
2020-04-27 20:39:38.250135,1,0.340197
2020-04-27 20:39:38.235054,1,0.3634
2020-04-27 20:39:38.261396,1,0.341551
2020-04-27 20:39:42.723212,1,0.346619
2020-04-27 20:39:42.748672,1,0.333127
2020-04-27 20:39:42.736076,1,0.347751
2020-04-27 20:39:42.760082,1,0.351398
2020-04-27 20:39:49.655520,1,0.356898
2020-04-27 20:39:49.668834,1,0.345971
2020-04-27 20:39:49.680219,1,0.339407
2020-04-27 20:39:49.694459,1,0.33951
2020-04-27 20:39:54.278617,1,0.34819
2020-04-27 20:39:54.302926,1,0.354699
2020-04-27 20:39:54.316902,1,0.344497
2020-04-27 20:39:54.325730,1,0.341962
2020-04-27 20:39:54.291474,1,0.372611
2020-04-27 20:39:59.314438,1,0.345586
2020-04-27 20:39:59.325459,1,0.35839
